country_code,year,LifeExpectancy_Female,LifeExpectancy_Male,LifeExpectancy_Total,LiteracyRate_AdultTotal,LiteracyRate_YouthTotal,Multidim_PovertyHeadcountRatio_UNDP,Multidim_PovertyHeadcountRatio_WorldBank,Water_BasicDrinkingServices_PercentofPop,Water_SafelyManagedDrinkingServices_PercentofPop,Water_BasicHandwashing_PercentofPop,Poverty_HeadcountRatio_NationalPovertyLines_Percent,Poverty_HeadcountRatio_SocietalPovertyLines_Percent,Unemployment_AdvancedEducation_Percent,Unemployment_BasicEducation_Percent,Unemployment_IntermediateEducation_Percent,Unemployment_Total_Percent,Unemployment_YouthTotal_Percent,country_name,region,Unemployment_AdvanceEducation_Percent
ABW,2021,77.315,71.798,74.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aruba,Latin America and the Caribbean,0.0
ABW,2022,77.681,72.145,74.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aruba,Latin America and the Caribbean,0.0
ABW,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aruba,Latin America and the Caribbean,0.0
AFE,2021,65.07317028,59.88979714,62.44909279,72.63890839,82.80454254,0.0,0.0,58.37755609,0.0,19.9986675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa Eastern and Southern,Region Summary,0.0
AFE,2022,65.48035337,60.35237885,62.88846323,72.98155975,83.03627014,0.0,0.0,59.10746119,0.0,20.16313627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa Eastern and Southern,Region Summary,0.0
AFE,2023,0.0,0.0,0.0,73.27510834,83.22039032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa Eastern and Southern,Region Summary,0.0
AFG,2021,65.279,58.915,61.982,37.0,56.0,0.0,0.0,79.69307846,29.313843,47.36894465,0.0,0.0,9.781,6.754,8.879,5.679,8.785,Afghanistan,South Asia,9.781
AFG,2022,66.213,59.766,62.879,0.0,62.65999985,0.0,0.0,82.17537112,30.03409813,48.21469648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,South Asia,0.0
AFG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,South Asia,0.0
AFW,2021,58.03559735,55.88093733,56.94647481,60.0073204,71.26612091,0.0,0.0,73.03746311,29.32165491,27.19149438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa Western and Central,Region Summary,0.0
AFW,2022,58.65798677,56.53945663,57.58910643,60.29085159,71.60542297,0.0,0.0,74.15815197,29.51720672,27.27550261,0.0,0.0,7.037487168,2.392849434,4.960873361,3.164319552,4.923408259,Africa Western and Central,Region Summary,7.037487168
AFW,2023,0.0,0.0,0.0,60.50555038,71.84809113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Africa Western and Central,Region Summary,0.0
AGO,2021,64.307,59.029,61.643,0.0,0.0,0.0,0.0,57.44672553,0.0,0.0,0.0,0.0,17.111,12.263,13.117373194999997,12.106749999999998,28.631149999999998,Angola,Sub-Saharan Africa,13.638609954499998
AGO,2022,64.541,59.351,61.929,72.40000153,83.30000305,0.0,0.0,57.71956067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.106749999999998,26.605,Angola,Sub-Saharan Africa,0.0
AGO,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angola,Sub-Saharan Africa,0.0
ALB,2021,79.173,74.087,76.463,0.0,0.0,0.0,0.0,95.08151344,70.70579506,0.0,0.0,0.0,10.379,10.109,13.117373194999997,11.474,27.069,Albania,Europe and Central Asia,10.379
ALB,2022,79.472,74.502,76.833,98.5,99.5,0.0,0.0,95.09456352,70.73606795,0.0,0.0,0.0,10.228,9.437,12.355,10.785,24.538,Albania,Europe and Central Asia,10.228
ALB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947,9.694,12.824,10.669,25.419,Albania,Europe and Central Asia,8.947
AND,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.64000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,Europe and Central Asia,0.0
AND,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.64000149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,Europe and Central Asia,0.0
AND,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,Europe and Central Asia,0.0
ARB,2021,72.84102683,68.65572184,70.65234704,75.53957367,86.18074036,0.0,0.0,88.54705612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arab World,Region Summary,0.0
ARB,2022,73.23119808,69.10488293,71.07816994,75.81845856,86.39321136,0.0,0.0,88.69554937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arab World,Region Summary,0.0
ARB,2023,0.0,0.0,0.0,76.15425873,86.58056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arab World,Region Summary,0.0
ARE,2021,80.937,77.216,78.71,98.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.214,0.249,5.471,3.105,9.965,United Arab Emirates,Middle East and North Africa,4.214
ARE,2022,81.412,77.72,79.196,98.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.117,0.421,1.025,2.873,10.383,United Arab Emirates,Middle East and North Africa,4.117
ARE,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659,1.232,2.786,2.151,6.356,United Arab Emirates,Middle East and North Africa,2.659
ARG,2021,78.647,72.182,75.39,0.0,0.0,0.0,0.9,0.0,0.0,0.0,37.3,23.8,3.426,10.395,10.645,8.736,23.239,Argentina,Latin America and the Caribbean,3.426
ARG,2022,79.277,72.851,76.064,0.0,0.0,0.0,0.6,0.0,0.0,0.0,39.2,22.8,2.898,7.777,8.295,6.805,18.971,Argentina,Latin America and the Caribbean,2.898
ARG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.494,7.187,7.421,6.139,17.886,Argentina,Latin America and the Caribbean,2.494
ARM,2021,77.35,66.554,72.043,0.0,0.0,0.0,0.5,99.95489411,82.54877772,86.3916021955,26.5,18.3,7.432,7.087,9.761,8.418,24.289,Armenia,Europe and Central Asia,7.432
ARM,2022,78.447,67.866,73.372,0.0,0.0,0.0,0.8,99.9683045,82.41172394,86.3916021955,24.8,20.1,0.0,0.0,0.0,0.0,0.0,Armenia,Europe and Central Asia,0.0
ARM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armenia,Europe and Central Asia,0.0
ASM,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.24475181,89.85454691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,American Samoa,East Asia and Pacific,0.0
ASM,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,American Samoa,East Asia and Pacific,0.0
ASM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,American Samoa,East Asia and Pacific,0.0
ATG,2021,80.941,75.775,78.497,0.0,0.0,0.0,0.0,98.36495728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,Latin America and the Caribbean,0.0
ATG,2022,81.645,76.507,79.236,0.0,0.0,0.0,0.0,98.36493562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,Latin America and the Caribbean,0.0
ATG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,Latin America and the Caribbean,0.0
AUS,2021,85.4,81.3,83.3,0.0,0.0,0.0,0.0,99.96977467,0.0,0.0,0.0,0.0,3.324,9.674,5.328,5.023,11.156,Australia,East Asia and Pacific,3.324
AUS,2022,85.3,81.2,83.2,0.0,0.0,0.0,0.0,99.96973139,0.0,0.0,0.0,0.0,2.278,7.71,3.977,3.728,8.449,Australia,East Asia and Pacific,2.278
AUS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373,8.035,3.67,3.668,8.319,Australia,East Asia and Pacific,2.373
AUT,2021,83.7,78.8,81.1902439,0.0,0.0,0.0,0.7,100.0,98.89854282,0.0,14.8,12.5,4.138,14.347,6.045,6.459,12.037,Austria,Europe and Central Asia,4.138
AUT,2022,83.5,78.8,81.09268293,0.0,0.0,0.0,0.0,99.99999937,98.89632339,0.0,0.0,0.0,3.49,12.417,4.241,4.992,10.322,Austria,Europe and Central Asia,3.49
AUT,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,12.658,4.596,5.264,10.946,Austria,Europe and Central Asia,3.6
AZE,2021,73.287,65.646,69.366,0.0,0.0,0.0,0.0,97.00710207,71.14634824,0.0,0.0,0.0,5.46,13.06,5.49,6.04,14.56,Azerbaijan,Europe and Central Asia,5.46
AZE,2022,76.249,70.55,73.488,0.0,0.0,0.0,0.0,97.64218684,71.61170272,0.0,0.0,0.0,5.11,12.31,5.13,5.65,13.55,Azerbaijan,Europe and Central Asia,5.11
AZE,2023,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azerbaijan,Europe and Central Asia,0.0
BDI,2021,63.609,59.711,61.663,0.0,0.0,0.0,0.0,62.32256445,0.0,6.248694457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burundi,Sub-Saharan Africa,0.0
BDI,2022,63.868,60.077,61.977,75.54000092,93.55999756,0.0,0.0,62.44097549,0.0,6.303589722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burundi,Sub-Saharan Africa,0.0
BDI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burundi,Sub-Saharan Africa,0.0
BEL,2021,84.3,79.4,81.7902439,0.0,0.0,0.0,0.7,100.0,99.73113433,0.0,13.2,9.2,3.309,13.661,6.984,6.248,18.209,Belgium,Europe and Central Asia,3.309
BEL,2022,83.9,79.6,81.69756098,0.0,0.0,0.0,0.0,100.0,99.73944938,0.0,12.3,0.0,3.025,13.461,5.711,5.57,16.397,Belgium,Europe and Central Asia,3.025
BEL,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948,12.656,6.249,5.528,16.083,Belgium,Europe and Central Asia,2.948
BEN,2021,61.445,58.221,59.821,43.8341713,65.3227005,0.0,45.4,67.12590915,0.0,12.08159587,0.0,33.5,0.0,0.0,0.0,0.0,0.0,Benin,Sub-Saharan Africa,0.0
BEN,2022,61.676,58.265,59.954,47.09999847,66.40000153,0.0,0.0,67.36026981,0.0,12.13046401,0.0,0.0,10.297,1.647,4.622,1.685,3.166,Benin,Sub-Saharan Africa,10.297
BEN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,Sub-Saharan Africa,0.0
BFA,2021,60.99,57.474,59.27,36.96738052,62.66986084,0.0,53.0,49.02263051,0.0,9.082437627,43.2,40.5,0.0,0.0,0.0,0.0,0.0,Burkina Faso,Sub-Saharan Africa,0.0
BFA,2022,61.505,57.953,59.766,34.49000168,53.63999939,0.0,0.0,49.50587416,0.0,9.156370104,0.0,0.0,5.655,2.651,7.461,1.927,3.421,Burkina Faso,Sub-Saharan Africa,5.655
BFA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,7.238,7.66,5.348,8.581,Burkina Faso,Sub-Saharan Africa,10.75
BGD,2021,74.267,70.599,72.381,76.0,95.0,0.0,0.0,98.03301971,59.1298464,61.65072984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,South Asia,0.0
BGD,2022,76.012,71.514,73.698,0.0,0.0,0.0,6.6,98.09706298,59.10929532,61.72853743,18.7,28.1,11.777,3.838,6.413,4.593,11.468,Bangladesh,South Asia,11.777
BGD,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,South Asia,0.0
BGR,2021,75.1,68.0,71.46341463,98.41999817,98.05999756,0.0,1.3,99.08929849,95.81034352,0.0,22.9,15.8,2.096,14.067,5.216,5.267,15.829,Bulgaria,Europe and Central Asia,2.096
BGR,2022,78.1,70.8,74.36097561,0.0,0.0,0.0,0.0,99.06253279,95.65433138,0.0,20.6,0.0,1.589,12.314,4.007,4.268,10.748,Bulgaria,Europe and Central Asia,1.589
BGR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872,12.485,4.136,4.319,12.092,Bulgaria,Europe and Central Asia,1.872
BHR,2021,80.018,77.757,78.76,0.0,0.0,0.0,0.0,99.91989902,98.90397556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,Middle East and North Africa,0.0
BHR,2022,80.497,78.242,79.246,98.0,99.0,0.0,0.0,99.91989902,98.90397556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,Middle East and North Africa,0.0
BHR,2023,0.0,0.0,0.0,98.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,Middle East and North Africa,0.0
BHS,2021,75.096,68.121,71.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bahamas, The",Latin America and the Caribbean,0.0
BHS,2022,77.843,70.757,74.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bahamas, The",Latin America and the Caribbean,0.0
BHS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101,16.096449999999997,9.774,8.643,17.888,"Bahamas, The",Latin America and the Caribbean,3.101
BIH,2021,77.53,73.108,75.3,0.0,0.0,0.0,0.0,96.10382253,87.5547838,0.0,0.0,0.0,11.992,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Bosnia and Herzegovina,Europe and Central Asia,11.992
BIH,2022,77.498,73.126,75.293,98.30000305,99.69999695,0.0,0.0,96.09347422,86.97067946,0.0,0.0,0.0,10.491,16.087,13.058,12.106749999999998,28.631149999999998,Bosnia and Herzegovina,Europe and Central Asia,10.491
BIH,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598,13.894,11.003,10.668,27.315,Bosnia and Herzegovina,Europe and Central Asia,8.598
BLR,2021,77.697,67.298,72.37068293,0.0,0.0,0.0,0.0,99.18791665,93.01940273,0.0,4.1,0.0,2.24,11.071,4.6,3.9,10.505,Belarus,Europe and Central Asia,2.24
BLR,2022,78.384,68.09,73.11146341,0.0,0.0,0.0,0.0,99.17886811,93.09975592,0.0,3.9,0.0,2.368,10.649,4.07,3.574,10.287,Belarus,Europe and Central Asia,2.368
BLR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204,10.547,4.0,3.461,10.587,Belarus,Europe and Central Asia,2.204
BLZ,2021,74.332,67.119,70.47,0.0,0.0,0.0,0.0,98.40350771,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belize,Latin America and the Caribbean,0.0
BLZ,2022,74.685,67.721,70.962,0.0,0.0,0.0,0.0,98.40523412,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belize,Latin America and the Caribbean,0.0
BLZ,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belize,Latin America and the Caribbean,0.0
BMU,2021,82.708,75.817,79.28,0.0,0.0,0.0,0.0,99.90314002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,North America,0.0
BMU,2022,84.507,78.435,81.571,0.0,0.0,0.0,0.0,99.90314002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,North America,0.0
BMU,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,North America,0.0
BOL,2021,66.8,60.879,63.63,0.0,99.51999664,0.0,4.5,93.60317892,0.0,26.96183976,36.4,23.0,8.208,3.343,6.782,5.089,8.291,Bolivia,Latin America and the Caribbean,8.208
BOL,2022,67.907,62.265,64.928,0.0,0.0,0.0,0.0,94.11337038,0.0,26.98736683,0.0,0.0,5.148,2.477,4.917,3.552,6.128,Bolivia,Latin America and the Caribbean,5.148
BOL,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847,1.777,4.037,3.024,5.04,Bolivia,Latin America and the Caribbean,4.847
BRA,2021,76.009,69.56,72.75,0.0,99.27999878,0.0,0.0,99.5894011,86.64403312,0.0,0.0,28.9,7.523,16.096449999999997,13.117373194999997,12.106749999999998,28.299,Brazil,Latin America and the Caribbean,7.523
BRA,2022,76.596,70.296,73.425,94.69000244,99.27999878,0.0,4.1,99.59377131,87.25871547,0.0,0.0,27.2,5.064,11.877,10.415,9.231,20.743,Brazil,Latin America and the Caribbean,5.064
BRA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.247,10.549,8.962,7.947,17.958,Brazil,Latin America and the Caribbean,4.247
BRB,2021,79.359,75.629,77.571,0.0,0.0,0.0,0.0,98.51445042,0.0,0.0,0.0,0.0,5.086,12.487,13.024,11.015,28.36,Barbados,Latin America and the Caribbean,5.086
BRB,2022,79.581,75.677,77.706,0.0,0.0,0.0,0.0,98.51445042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barbados,Latin America and the Caribbean,0.0
BRB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barbados,Latin America and the Caribbean,0.0
BRN,2021,76.881,72.602,74.642,97.58999634,99.76999664,0.0,0.0,99.90004922,0.0,0.0,0.0,0.0,3.918,7.384,4.863,4.905,16.335,Brunei Darussalam,East Asia and Pacific,3.918
BRN,2022,76.791,72.509,74.551,0.0,0.0,0.0,0.0,99.90005116,0.0,0.0,0.0,0.0,6.631,5.095,4.757,5.191,18.344,Brunei Darussalam,East Asia and Pacific,6.631
BRN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.138,6.565,4.633,5.296,17.808,Brunei Darussalam,East Asia and Pacific,6.138
BTN,2021,73.773,70.141,71.815,0.0,0.0,0.0,0.0,99.12699463,72.66556687,86.3916021955,0.0,0.0,11.473,5.102,13.117373194999997,4.804,20.932,Bhutan,South Asia,11.473
BTN,2022,74.152,70.57,72.229,72.09999847,98.0,0.0,1.3,99.1314463,73.34199194,86.3916021955,12.4,14.4,12.004,5.161,13.117373194999997,5.947,28.625,Bhutan,South Asia,12.004
BTN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.331,2.205,7.894,3.126,14.981,Bhutan,South Asia,9.331
BWA,2021,63.594,58.691,61.141,0.0,0.0,0.0,0.0,92.44851614,0.0,0.0,0.0,0.0,14.207,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Botswana,Sub-Saharan Africa,13.638609954499998
BWA,2022,68.399,63.328,65.913,0.0,0.0,0.0,0.0,92.56756199,0.0,0.0,0.0,0.0,18.482,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Botswana,Sub-Saharan Africa,13.638609954499998
BWA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.812,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Botswana,Sub-Saharan Africa,13.638609954499998
CAF,2021,56.303,51.645,53.895,0.0,0.0,0.0,0.0,36.19738081,6.083897945,22.06642138,68.8,65.7,0.0,0.0,0.0,0.0,0.0,Central African Republic,Sub-Saharan Africa,0.0
CAF,2022,56.829,52.258,54.477,0.0,0.0,0.0,0.0,36.29504358,6.126444639,22.17641403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central African Republic,Sub-Saharan Africa,0.0
CAF,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central African Republic,Sub-Saharan Africa,0.0
CAN,2021,84.02,79.27,81.58707317,0.0,0.0,0.0,0.0,99.22198864,99.03932083,0.0,0.0,0.0,5.944,14.532,9.976,7.527,13.541,Canada,North America,5.944
CAN,2022,83.58,79.12,81.29560976,0.0,0.0,0.0,0.0,99.22218431,99.03972929,0.0,0.0,0.0,4.12,11.304,6.78,5.28,10.067,Canada,North America,4.12
CAN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236,11.711,6.953,5.415,10.759,Canada,North America,4.236
CEB,2021,78.6192841,71.15409444,74.7920383,99.47559357,99.65083313,0.0,0.0,96.13631105,91.34658352,0.0,0.0,0.0,2.398810791,13.25114142,5.1785083,4.463176154,14.86750108,Central Europe and the Baltics,Region Summary,2.398810791
CEB,2022,80.55547495,73.20354322,76.78573806,99.48735046,99.65283966,0.0,0.0,96.14292795,91.36325133,0.0,0.0,0.0,1.999789477,13.09888005,4.617066438,3.984283803,13.6929776,Central Europe and the Baltics,Region Summary,1.999789477
CEB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879398888,12.61396935,4.601738248,4.014840386,14.19904099,Central Europe and the Baltics,Region Summary,1.879398888
CHE,2021,85.8,81.8,83.75121951,0.0,0.0,0.0,0.0,100.0,96.70000007,0.0,15.8,0.0,3.334,9.348,5.106,5.013,8.318,Switzerland,Europe and Central Asia,3.334
CHE,2022,85.4,81.6,83.45365854,0.0,0.0,0.0,0.0,100.0,96.70000186,0.0,0.0,0.0,3.01,7.916,3.879,4.122,6.837,Switzerland,Europe and Central Asia,3.01
CHE,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,7.64,3.75,4.043,7.857,Switzerland,Europe and Central Asia,3.07
CHI,2021,83.355,79.115,81.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Channel Islands,Europe and Central Asia,0.0
CHI,2022,83.635,79.521,81.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Channel Islands,Europe and Central Asia,0.0
CHI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Channel Islands,Europe and Central Asia,0.0
CHL,2021,81.437,76.472,78.944,0.0,0.0,0.0,0.0,100.0,98.77136764,0.0,0.0,0.0,7.886,9.512,9.989,9.281,20.474,Chile,Latin America and the Caribbean,7.886
CHL,2022,81.877,77.156,79.519,97.16000366,99.30999756,0.0,0.5,99.9999983,98.7713643,0.0,6.5,18.1,6.748,8.844,8.884,8.249,18.285,Chile,Latin America and the Caribbean,6.748
CHL,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.015,9.76,9.869,9.013,21.965,Chile,Latin America and the Caribbean,7.015
CHN,2021,81.155,75.463,78.211,0.0,0.0,0.0,0.0,96.69444916,0.0,86.3916021955,0.0,19.0,0.0,0.0,0.0,5.11,14.25,China,East Asia and Pacific,0.0
CHN,2022,81.343,75.963,78.587,0.0,0.0,0.0,0.0,97.64692955,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,East Asia and Pacific,0.0
CHN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,East Asia and Pacific,0.0
CIV,2021,59.941,57.4,58.598,50.00064087,66.8442688,0.0,29.2,72.73826702,43.7664579,21.71745746,37.5,31.9,0.0,0.0,0.0,0.0,0.0,Cote d'Ivoire,Sub-Saharan Africa,0.0
CIV,2022,60.282,57.686,58.916,0.0,0.0,0.0,0.0,72.85092565,43.89215526,21.81495912,0.0,0.0,10.51,2.228,6.252,2.31,4.386,Cote d'Ivoire,Sub-Saharan Africa,10.51
CIV,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cote d'Ivoire,Sub-Saharan Africa,0.0
CMR,2021,62.018,58.69,60.333,0.0,0.0,0.0,41.0,68.89556458,0.0,36.56559909,0.0,38.4,18.775,4.434,11.416,3.275,6.428,Cameroon,Sub-Saharan Africa,13.638609954499998
CMR,2022,62.556,59.392,60.958,0.0,0.0,0.0,0.0,69.59255264,0.0,36.7118343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon,Sub-Saharan Africa,0.0
CMR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon,Sub-Saharan Africa,0.0
COD,2021,61.521,56.953,59.193,0.0,0.0,0.0,0.0,35.31309699,11.38371356,19.26225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Dem. Rep.",Sub-Saharan Africa,0.0
COD,2022,62.05,57.516,59.743,80.54000092,88.09999847,0.0,0.0,35.11656658,11.58433579,19.35247042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Dem. Rep.",Sub-Saharan Africa,0.0
COD,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Dem. Rep.",Sub-Saharan Africa,0.0
COG,2021,64.935,62.124,63.519,80.61000061,82.36000061,0.0,0.0,73.97232686,46.07653625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Rep.",Sub-Saharan Africa,0.0
COG,2022,64.617,61.513,63.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Rep.",Sub-Saharan Africa,0.0
COG,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Congo, Rep.",Sub-Saharan Africa,0.0
