Country Code,Year,Series Name,Series Code,Value
LIE,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LIE,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
LIE,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
LIE,2021,Classification of status of employment,SPI.D5.2.6.EMPL,0
LIE,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LIE,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
LIE,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LIE,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LIE,2022,Classification of household consumption,SPI.D5.2.5.HOUS,0
LIE,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
LIE,2022,Classification of status of employment,SPI.D5.2.6.EMPL,0
LIE,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LIE,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
LIE,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LIE,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LIE,2023,Classification of household consumption,SPI.D5.2.5.HOUS,0
LIE,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
LIE,2023,Classification of status of employment,SPI.D5.2.6.EMPL,0
LIE,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LIE,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
LIE,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LKA,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LKA,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
LKA,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
LKA,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
LKA,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LKA,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LKA,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,198.7643168
LKA,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LKA,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
LKA,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
LKA,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
LKA,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LKA,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LKA,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,322.6326743
LKA,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LKA,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
LKA,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
LKA,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
LKA,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
LKA,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LKA,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,327.5065333
LMC,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMC,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LMC,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMC,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LMC,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMC,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LMY,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMY,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LMY,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMY,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LMY,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LMY,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LSO,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LSO,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
LSO,2021,Classification of national industry,SPI.D5.2.3.CNIN,0.5
LSO,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
LSO,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
LSO,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LSO,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,14.77867821
LSO,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LSO,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
LSO,2022,Classification of national industry,SPI.D5.2.3.CNIN,0.5
LSO,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
LSO,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
LSO,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LSO,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,16.35585348
LSO,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LSO,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
LSO,2023,Classification of national industry,SPI.D5.2.3.CNIN,0.5
LSO,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
LSO,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
LSO,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LSO,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,18.45024418
LTE,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTE,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LTE,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTE,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LTE,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTE,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
LTU,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTU,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
LTU,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
LTU,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
LTU,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LTU,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LTU,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139
LTU,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTU,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
LTU,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
LTU,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
LTU,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LTU,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LTU,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.949623753
LTU,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LTU,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
LTU,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
LTU,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
LTU,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LTU,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LTU,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.924839558
LUX,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LUX,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
LUX,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
LUX,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
LUX,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LUX,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LUX,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139
LUX,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LUX,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
LUX,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
LUX,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
LUX,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LUX,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LUX,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.949623753
LUX,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LUX,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
LUX,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
LUX,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
LUX,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LUX,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LUX,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.924839558
LVA,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LVA,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
LVA,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
LVA,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
LVA,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LVA,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LVA,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139
LVA,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LVA,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
LVA,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
LVA,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
LVA,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LVA,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LVA,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.949623753
LVA,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
LVA,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
LVA,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
LVA,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
LVA,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
LVA,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
LVA,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.924839558
MAC,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.220833784
MAC,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MAC,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
MAC,2021,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAC,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAC,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MAC,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.00553175
MAC,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.426468219
MAC,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MAC,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
MAC,2022,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAC,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAC,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MAC,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.065206083
MAC,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.240272217
MAC,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MAC,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
MAC,2023,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAC,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAC,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MAC,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.063390083
MAF,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MAF,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
MAF,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
MAF,2021,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAF,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAF,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MAF,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139
MAF,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MAF,2022,Classification of household consumption,SPI.D5.2.5.HOUS,0
MAF,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
MAF,2022,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAF,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAF,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MAF,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.949623753
MAF,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MAF,2023,Classification of household consumption,SPI.D5.2.5.HOUS,0
MAF,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
MAF,2023,Classification of status of employment,SPI.D5.2.6.EMPL,0
MAF,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MAF,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MAF,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.924839558
MCO,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MCO,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
MCO,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
MCO,2021,Classification of status of employment,SPI.D5.2.6.EMPL,0
MCO,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MCO,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MCO,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.845494139
MCO,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MCO,2022,Classification of household consumption,SPI.D5.2.5.HOUS,0
MCO,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
MCO,2022,Classification of status of employment,SPI.D5.2.6.EMPL,0
MCO,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MCO,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MCO,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.949623753
MCO,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MCO,2023,Classification of household consumption,SPI.D5.2.5.HOUS,0
MCO,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
MCO,2023,Classification of status of employment,SPI.D5.2.6.EMPL,0
MCO,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MCO,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MCO,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.924839558
MDA,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.73614727
MDA,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDA,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
MDA,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDA,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDA,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDA,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,17.68046614
MDA,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.491276936
MDA,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDA,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
MDA,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDA,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDA,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDA,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,18.89718962
MDA,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.50611483
MDA,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDA,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
MDA,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDA,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDA,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDA,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,18.16393776
MDG,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.732010334
MDG,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDG,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
MDG,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDG,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDG,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDG,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3829.977849
MDG,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.991008118
MDG,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDG,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
MDG,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDG,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDG,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDG,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4096.116184
MDG,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.635205982
MDG,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDG,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
MDG,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDG,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5
MDG,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDG,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4429.579214
MDV,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,4.215692246
MDV,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
MDV,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
MDV,2021,Classification of status of employment,SPI.D5.2.6.EMPL,0
MDV,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MDV,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDV,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.37269841
MDV,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,4.325092324
MDV,2022,Classification of household consumption,SPI.D5.2.5.HOUS,0
MDV,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
MDV,2022,Classification of status of employment,SPI.D5.2.6.EMPL,0
MDV,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MDV,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDV,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.386625
MDV,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.519925273
MDV,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MDV,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
MDV,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MDV,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MDV,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MDV,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.38679435
MEA,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MEA,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MEA,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MEA,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MEA,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MEA,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MEX,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,2.723806175
MEX,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MEX,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
MEX,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MEX,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MEX,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MEX,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,20.27240833
MEX,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.042180395
MEX,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MEX,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
MEX,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MEX,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MEX,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MEX,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,20.12735
MEX,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.592100786
MEX,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MEX,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
MEX,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MEX,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
MEX,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MEX,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,17.75871667
MHL,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MHL,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
MHL,2021,Classification of national industry,SPI.D5.2.3.CNIN,0
MHL,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MHL,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MHL,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MHL,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1
MHL,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MHL,2022,Classification of household consumption,SPI.D5.2.5.HOUS,0
MHL,2022,Classification of national industry,SPI.D5.2.3.CNIN,0
MHL,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MHL,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MHL,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MHL,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1
MHL,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MHL,2023,Classification of household consumption,SPI.D5.2.5.HOUS,0
MHL,2023,Classification of national industry,SPI.D5.2.3.CNIN,0
MHL,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MHL,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MHL,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0
MHL,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1
MIC,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MIC,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MIC,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MIC,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MIC,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MIC,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0
MKD,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,2.206667638
MKD,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MKD,2021,Classification of national industry,SPI.D5.2.3.CNIN,1
MKD,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MKD,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MKD,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MKD,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,52.10215833
MKD,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,2.07100072
MKD,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MKD,2022,Classification of national industry,SPI.D5.2.3.CNIN,1
MKD,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MKD,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MKD,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MKD,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,58.57439167
MKD,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.853235781
MKD,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MKD,2023,Classification of national industry,SPI.D5.2.3.CNIN,1
MKD,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MKD,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,1
MKD,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MKD,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,56.94719167
MLI,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MLI,2021,Classification of household consumption,SPI.D5.2.5.HOUS,1
MLI,2021,Classification of national industry,SPI.D5.2.3.CNIN,0.5
MLI,2021,Classification of status of employment,SPI.D5.2.6.EMPL,1
MLI,2021,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MLI,2021,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MLI,2021,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,554.530675
MLI,2022,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MLI,2022,Classification of household consumption,SPI.D5.2.5.HOUS,1
MLI,2022,Classification of national industry,SPI.D5.2.3.CNIN,0.5
MLI,2022,Classification of status of employment,SPI.D5.2.6.EMPL,1
MLI,2022,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MLI,2022,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MLI,2022,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,623.7597009
MLI,2023,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MLI,2023,Classification of household consumption,SPI.D5.2.5.HOUS,1
MLI,2023,Classification of national industry,SPI.D5.2.3.CNIN,0.5
MLI,2023,Classification of status of employment,SPI.D5.2.6.EMPL,1
MLI,2023,Compilation of government finance statistics,SPI.D5.2.8.FINA,0
MLI,2023,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1
MLI,2023,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,606.5697502
MLT,2021,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0
MLT,2021,Classification of household consumption,SPI.D5.2.5.HOUS,0
