country_code,year,BroadMoney_Ratio,Classification_HouseholdConsumption,Classification_NationalIndustry,Classification_StatusofEmployment,GovernmentFinance_Stats,MonetaryandFinancial_Stats,OfficialExchangeRate,country_name,region
LVA,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Latvia,Europe and Central Asia
MEX,2023,3.592100786,1.0,1.0,1.0,1.0,1.0,17.75871667,Mexico,Latin America and the Caribbean
MKD,2023,1.853235781,1.0,1.0,1.0,1.0,1.0,56.94719167,North Macedonia,Europe and Central Asia
MLT,2021,0.0,0.0,1.0,1.0,1.0,1.0,0.845494139,Malta,Middle East and North Africa
MLT,2022,0.0,0.0,1.0,1.0,1.0,1.0,0.949623753,Malta,Middle East and North Africa
MLT,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Malta,Middle East and North Africa
MYS,2023,4.36614516,1.0,1.0,1.0,1.0,1.0,4.560623432,Malaysia,East Asia and Pacific
NLD,2021,0.0,1.0,1.0,1.0,1.0,1.0,0.845494139,Netherlands,Europe and Central Asia
NLD,2022,0.0,1.0,1.0,1.0,1.0,1.0,0.949623753,Netherlands,Europe and Central Asia
NLD,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Netherlands,Europe and Central Asia
NOR,2021,4.022178092,1.0,1.0,1.0,1.0,1.0,8.59,Norway,Europe and Central Asia
NOR,2022,4.434721631,1.0,1.0,1.0,1.0,1.0,9.614166667,Norway,Europe and Central Asia
NOR,2023,3.631429564,1.0,1.0,1.0,1.0,1.0,10.56333333,Norway,Europe and Central Asia
NZL,2021,9.456492818,1.0,1.0,1.0,1.0,1.0,1.4138,New Zealand,East Asia and Pacific
NZL,2022,9.456492818,1.0,1.0,1.0,1.0,1.0,1.577183333,New Zealand,East Asia and Pacific
NZL,2023,9.456492818,1.0,1.0,1.0,1.0,1.0,1.628433333,New Zealand,East Asia and Pacific
PLW,2021,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Palau,East Asia and Pacific
PLW,2022,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Palau,East Asia and Pacific
PLW,2023,0.0,1.0,1.0,1.0,1.0,0.0,1.0,Palau,East Asia and Pacific
POL,2021,3.095496364,1.0,1.0,1.0,1.0,1.0,3.861916667,Poland,Europe and Central Asia
POL,2022,2.811724884,1.0,1.0,1.0,1.0,1.0,4.457758333,Poland,Europe and Central Asia
POL,2023,2.783297509,1.0,1.0,1.0,1.0,1.0,4.203666667,Poland,Europe and Central Asia
PRT,2021,0.0,1.0,1.0,1.0,1.0,1.0,0.845494139,Portugal,Europe and Central Asia
PRT,2022,0.0,1.0,1.0,1.0,1.0,1.0,0.949623753,Portugal,Europe and Central Asia
PRT,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Portugal,Europe and Central Asia
ROU,2021,2.614695345,0.0,1.0,1.0,1.0,1.0,4.160416667,Romania,Europe and Central Asia
ROU,2022,2.304639985,0.0,1.0,1.0,1.0,1.0,4.688475,Romania,Europe and Central Asia
ROU,2023,1.995635303,0.0,1.0,1.0,1.0,1.0,4.574291667,Romania,Europe and Central Asia
RUS,2021,0.0,1.0,1.0,1.0,1.0,1.0,73.65435,Russian Federation,Europe and Central Asia
RUS,2022,0.0,1.0,1.0,1.0,1.0,1.0,68.48494167,Russian Federation,Europe and Central Asia
RUS,2023,0.0,1.0,1.0,1.0,1.0,1.0,85.16200833,Russian Federation,Europe and Central Asia
SAU,2021,0.0,1.0,1.0,0.0,1.0,0.0,3.75,Saudi Arabia,Middle East and North Africa
SAU,2022,0.0,1.0,1.0,0.0,1.0,0.0,3.75,Saudi Arabia,Middle East and North Africa
SAU,2023,0.0,1.0,1.0,1.0,1.0,1.0,3.75,Saudi Arabia,Middle East and North Africa
SGP,2021,0.0,1.0,1.0,1.0,1.0,0.0,1.343483333,Singapore,East Asia and Pacific
SGP,2022,0.0,1.0,1.0,1.0,1.0,0.0,1.378666667,Singapore,East Asia and Pacific
SGP,2023,0.0,1.0,1.0,1.0,1.0,0.0,1.342766667,Singapore,East Asia and Pacific
SVK,2021,0.0,1.0,1.0,1.0,1.0,1.0,0.845494139,Slovak Republic,Europe and Central Asia
SVK,2022,0.0,1.0,1.0,1.0,1.0,1.0,0.949623753,Slovak Republic,Europe and Central Asia
SVK,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Slovak Republic,Europe and Central Asia
SVN,2021,0.0,1.0,1.0,1.0,1.0,1.0,0.845494139,Slovenia,Europe and Central Asia
SVN,2022,0.0,1.0,1.0,1.0,1.0,1.0,0.949623753,Slovenia,Europe and Central Asia
SVN,2023,0.0,1.0,1.0,1.0,1.0,1.0,0.924839558,Slovenia,Europe and Central Asia
SWE,2021,9.171945576,1.0,1.0,1.0,1.0,1.0,8.576566716,Sweden,Europe and Central Asia
SWE,2022,7.710143243,1.0,1.0,1.0,1.0,1.0,10.11425128,Sweden,Europe and Central Asia
SWE,2023,7.66473234,1.0,1.0,1.0,1.0,1.0,10.6101613,Sweden,Europe and Central Asia
THA,2021,3.058483664,1.0,1.0,1.0,1.0,1.0,31.97709344,Thailand,East Asia and Pacific
THA,2022,3.292690187,1.0,1.0,1.0,1.0,1.0,35.06135021,Thailand,East Asia and Pacific
THA,2023,3.261839521,1.0,1.0,1.0,1.0,1.0,34.80218858,Thailand,East Asia and Pacific
TUR,2021,5.359648497,1.0,1.0,1.0,1.0,1.0,8.850407549,Turkiye,Europe and Central Asia
TUR,2022,4.068467711,1.0,1.0,1.0,1.0,1.0,16.54886042,Turkiye,Europe and Central Asia
TUR,2023,4.233905957,1.0,1.0,1.0,1.0,1.0,23.73856612,Turkiye,Europe and Central Asia
UGA,2023,0.0,1.0,1.0,1.0,1.0,1.0,2922.13593225,Uganda,Sub-Saharan Africa
UKR,2021,2.45141997,1.0,1.0,1.0,1.0,1.0,27.28618938,Ukraine,Europe and Central Asia
UKR,2022,2.713409953,1.0,1.0,1.0,1.0,1.0,32.3423016,Ukraine,Europe and Central Asia
UKR,2023,2.076921479,1.0,1.0,1.0,1.0,1.0,36.57380812,Ukraine,Europe and Central Asia
URY,2023,2.452802726,1.0,1.0,1.0,1.0,1.0,38.82391667,Uruguay,Latin America and the Caribbean
USA,2021,9.456492818,1.0,1.0,1.0,1.0,1.0,1.0,United States,North America
USA,2022,9.456492818,1.0,1.0,1.0,1.0,1.0,1.0,United States,North America
USA,2023,9.456492818,1.0,1.0,1.0,1.0,1.0,1.0,United States,North America
UZB,2021,0.387020952,1.0,1.0,1.0,1.0,1.0,2922.13593225,Uzbekistan,Europe and Central Asia
UZB,2022,0.478324137,1.0,1.0,1.0,1.0,1.0,2922.13593225,Uzbekistan,Europe and Central Asia
UZB,2023,0.522989408,1.0,1.0,1.0,1.0,1.0,2922.13593225,Uzbekistan,Europe and Central Asia
XKX,2021,4.198040432,1.0,1.0,1.0,1.0,1.0,0.845376564,Kosovo,Europe and Central Asia
XKX,2022,4.156491905,1.0,1.0,1.0,1.0,1.0,0.950915534,Kosovo,Europe and Central Asia
XKX,2023,4.765139565,1.0,1.0,1.0,1.0,1.0,0.924709623,Kosovo,Europe and Central Asia
